company,company_id,review_id,summary,pros,cons,rating,job_title,review_datetime,employment_status,is_current_employee,location,career_opportunities_rating,compensation_and_benefits_rating,recommend_to_friend_rating,senior_management_rating,work_life_balance_rating,language,advice_to_management,keyword_count
CAPGEMINI,3803,102515482,Great place to work,"Respectful peers, passionate colleagues, nice environment",Hard to get promotion at IC level,5,,2026-01-27 17:25:40.547000+00:00,REGULAR,True,,,,,,,eng,n/a,0
CAPGEMINI,3803,102515033,Good Jib,Good pay for what you do. Benefits as a part timer.,Not a lot of full time opportunities. Can be difficult to get into higher roles,4,Technical Expert,2026-01-27 16:53:31.473000+00:00,PART_TIME,True,"Tacoma, WA",,,,,,eng,n/a,0
CAPGEMINI,3803,102513768,Good starting job,"Great culture
Great teammates
Discount/services","Micromanage
Not enough time off
Overworked
Not enough pay
Hard to move up",3,Retail Sales Associate,2026-01-27 15:23:06.020000+00:00,REGULAR,False,"Rancho Cucamonga, CA",3,2,NEGATIVE,1,1,eng,"Open up more positions
Actually teach people how to develop",0
CAPGEMINI,3803,102513455,Intern experience,"Awesome, smart people. Great workplace.",Nothing to add for this section.,5,Software Engineer(Internship),2026-01-27 15:00:40.123000+00:00,INTERN,False,"Cupertino, CA",,,,,,eng,n/a,0
CAPGEMINI,3803,102513429,good and fun experience,"good working environment, get to meet lots of nice people","lots of pressure, leadership care more about a few kpis rather than overall selling.",4,Retail Sales Associate,2026-01-27 14:59:09.130000+00:00,,False,"Cambridge, England",4,4,POSITIVE,4,4,eng,n/a,0
CAPGEMINI,3803,102512543,Good,Nice work! Great people! Fun!,"Long hours, dirty, long travel.",5,Janitor,2026-01-27 14:03:50.533000+00:00,PART_TIME,True,New Delhi,,,,,,eng,n/a,0
CAPGEMINI,3803,102512216,Grea time,"Great Pay
Great work environment",Rude boss and smelled off.,5,Member Of Technical Staff,2026-01-27 13:47:04.217000+00:00,FREELANCE,True,"Pittsburgh, PA",,,POSITIVE,,,eng,n/a,0
CAPGEMINI,3803,102510041,Student position,"Flexible hours, respecting the need for me to study",Can not work from home,5,Test Engineer Intern,2026-01-27 11:55:08.773000+00:00,PART_TIME,False,Tel Aviv-Yafo,,,,,,eng,n/a,0
CAPGEMINI,3803,102509963,Apple expert,"good discount
Product knowledge
Customer service","retail
Long hours
Lack of progression",5,Expert,2026-01-27 11:50:03.440000+00:00,REGULAR,True,"London, England",,,,,,eng,n/a,0
CAPGEMINI,3803,102502598,It was fine,Not bad and very bad at the same time,Really enjoyed the buffet. They had a lot of good food.,3,Business Anakyst,2026-01-27 06:39:29.303000+00:00,,True,"Los Altos, CA",,,,,,eng,n/a,2
CAPGEMINI,3803,102472394,AppleCare,"Work at home 
Good team 
Good management",None as they are doing great,5,Apple Care AHA Advisor,2026-01-25 21:42:48.093000+00:00,REGULAR,True,"Denver, CO",5,5,POSITIVE,5,5,eng,n/a,0
CAPGEMINI,3803,102471582,Great but place is changing,"Great benefits and culture within 
Lots of room for growth
Wages/stocks and plenty of benefits that are lgbtq inclusive and great for parents or people in school.
Supportive management at my locations","Some of your great work goes unnoticed.
You’re only as good as last weeks results. That’s how it started feeling. Behaviors and putting the customer first was def how Apple started. Now it feels like a mill just trying to hit all transaction points and work with as many customers as once as you can.",4,Product Expert,2026-01-25 19:56:33.680000+00:00,PART_TIME,False,"Miami, FL",5,5,POSITIVE,5,4,eng,Get back to a behavior standpoint focusing more on Apple steps of service then how many customers one person can take.,0
CAPGEMINI,3803,102468970,Great for students!,"Great Benefits like tuition reimbursement 
Flexible with work schedule",High competition for growth or promotions,5,Specialist,2026-01-25 14:32:01.933000+00:00,PART_TIME,True,"Vancouver, BC",4,5,POSITIVE,4,5,eng,n/a,0
CAPGEMINI,3803,102466230,Good place,"Proffessionals and team players, helping a lot","Far from home, at least for me",5,Working Student,2026-01-25 09:44:46.653000+00:00,PART_TIME,False,Herzliya,5,5,POSITIVE,5,5,eng,n/a,0
CAPGEMINI,3803,102465322,Great,Pretty good company w/good people.,Long hours for work and customers,5,Sales Associate,2026-01-25 08:09:37.590000+00:00,REGULAR,False,"Georgiaville, RI",5,4,,,,eng,Na,0
CAPGEMINI,3803,102464620,Apple,Work life balance very good,Not enough grow up opportunities,4,Engineers,2026-01-25 06:53:09.470000+00:00,REGULAR,False,Cork,,,,,,eng,n/a,0
CAPGEMINI,3803,102464161,Great,Great leaders the foster development,No room for growth being remote,5,Fraud Operations Specialist,2026-01-25 05:55:25.883000+00:00,REGULAR,True,"West Palm Beach, FL",2,3,POSITIVE,5,5,eng,n/a,0
CAPGEMINI,3803,102463374,Built 0 to 1 products,"Awesome company, superb place to work at","No cons, company food could be better",5,CEO-Founder,2026-01-25 03:51:43.690000+00:00,REGULAR,True,Anna Nagar West,,,,,,eng,n/a,0
CAPGEMINI,3803,102461719,great,great company to work for,location of the job role,5,Firware Engineer,2026-01-24 22:21:08.160000+00:00,REGULAR,True,"California City, CA",,,,,,eng,n/a,0
CAPGEMINI,3803,102459161,Great culture,Great company culture and smart teammates. Learned a lot.,Some folks lead with ego,4,Employee Relations Specialist,2026-01-24 15:05:07.757000+00:00,REGULAR,False,"Cupertino, CA",3,5,POSITIVE,3,2,eng,Be mindful of long hours and burn out,0
FIDELITY_INVESTMENTS,2786,102543800,IS&amp;T Review,The new projects are good.,Execution of projects under leaders is bad.,3,Sr. Software Engineer,2026-01-28 22:58:10.890000+00:00,CONTRACT,False,"Austin, TX",3,4,POSITIVE,2,3,eng,n/a,1
FIDELITY_INVESTMENTS,2786,102541640,was fun,Challenges were good to work through,the hours were long time,5,,2026-01-28 20:07:58.143000+00:00,REGULAR,False,,,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102541550,Okay job while in school,"Decent pay, Interesting Culture, Stock Options, and other benefits even at part time","Not much room for growth as a technician (in retail) anymore, lots of new metrics added recently that feel similar to other 'big box' retail stores. Not much of a genuine work life balance.",3,Tech Expert,2026-01-28 20:02:07.653000+00:00,PART_TIME,True,,2,5,POSITIVE,2,1,eng,Ease up on all these new metrics. Don't rate your technicians on how many business introductions they can get or how many things they can sell when we are there to fix our relationship with the customers.,0
FIDELITY_INVESTMENTS,2786,102540487,Great place to work,Strong focus on privacy. Beautiful campus. Good work life balance.,"Sometimes teams can be siloed. Many teams working on similar problems but since teams are quite secretive about what they do, this problem exists.",4,SWE Intern,2026-01-28 18:45:23.367000+00:00,INTERN,True,"Cupertino, CA",,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102540112,College job,"Work from home, great for students, bonuses, vested stocks","Strict ACW, back to back calls",3,Mac+ Technical Support Advisor,2026-01-28 18:20:18.610000+00:00,PART_TIME,False,"Tallahassee, FL",,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102537677,"Great College Job, terrible internal promotions","Great benefits as part time, espp, loved my team that I worked with at Micigan Ave","Scheduling, favoritism amongst leadership team - seen a lot with promotions and who gets fired vs a warning, heavy on Apple Care conversions or business intros - hard when we're selling to international customers where they might not have AC+ support, very much lack of ability to move upward unless you drown yourself in Apple (work, sacrifice your time for them), some leaders do not lead by example (but they've been fired - just took wayyyy too long)",3,Sales Specialist,2026-01-28 15:28:15.107000+00:00,PART_TIME,False,"Chicago, IL",2,5,POSITIVE,3,3,eng,"Quit the favoritism, and treat the hard working employees well who deserve the promotions and tell the difference if someone is doing well or just trying to suck up to you. This isn't corporate sales - relax a bit.",0
FIDELITY_INVESTMENTS,2786,102537409,Great,"- Great benefits
- Good pay
- Great company culture","- Very secretive, can't learn what other teams are doing and how
- General sterile California vibe (very PC, etc.)",5,Software Engineer,2026-01-28 15:09:50.243000+00:00,INTERN,False,"Cupertino, CA",5,5,POSITIVE,5,5,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102537240,Make a Difference for our Senior Community- Great Benefits- High Stess,"A Culture of Connection and Innovation Apple provides an environment where the ""human element"" is truly prioritized in the customer journey. The commitment to Steps of Service allows Specialists to go beyond simple transactions and build genuine rapport. Additionally, the peer-to-peer support is exceptional; working alongside highly skilled Technicians and fellow Specialists creates a collaborative atmosphere where everyone is trying to deliver excellence despite operational hurdles. It is a fast-paced, high-energy environment that rewards those who thrive on problem-solving and authentic connection.","Operational Strains and Leadership Visibility Gaps The primary challenge lies in the disconnect between ""peak volume"" and ""leadership presence."" During high-traffic periods, there is often a lack of visible management on the floor, leaving Specialists and Leads to navigate escalations, overrides, and sales guidance without adequate support. This often results in ""vague promises"" to customers (e.g., ""someone will be with you momentarily"") rather than actual service. When managers remain in back-office admin roles during these critical windows, it places an immense burden on the frontline team, leading to burnout and a feeling of being ""stretched beyond capacity.""",4,Specialist,2026-01-28 14:59:48.623000+00:00,PART_TIME,True,"Minnetonka, MN",5,5,POSITIVE,3,5,eng,"Lead by Example with a ""Triage"" Mindset To elevate store efficiency, leadership should adopt a more proactive, triage-inspired approach during peak hours. When the floor is at capacity, managers shouldn't just be ""visible"", they should be active participants in the initial Steps of Service.  Active Discovery: Instead of telling a customer ""it will be a moment,"" initiate the ""Group Discovery"" or ""Probing"" steps to begin a bag for the Specialist. This mirrors a healthcare intake process and ensures the customer feels ""seen"" immediately.

Structured Rotations: Implement clearer structures for when managers transition from admin tasks to floor support.

Accessibility: Ensure there is always a clearly designated leader on the floor who is not solely tied to a single customer interaction, but available to support the team with overrides and escalations. Modeling the behavior you want to see will significantly boost team morale and operational flow.",1
FIDELITY_INVESTMENTS,2786,102526022,Good start,work life balance is okay and pay is good,"No serious cons, no good snacks in pantry",5,Design Engineer,2026-01-28 06:31:55.163000+00:00,REGULAR,True,Singapore,,,POSITIVE,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102515482,Great place to work,"Respectful peers, passionate colleagues, nice environment",Hard to get promotion at IC level,5,,2026-01-27 17:25:40.547000+00:00,REGULAR,True,,,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102515482,Great place to work,"Respectful peers, passionate colleagues, nice environment",Hard to get promotion at IC level,5,,2026-01-27 17:25:40.547000+00:00,REGULAR,True,,,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102515033,Good Jib,Good pay for what you do. Benefits as a part timer.,Not a lot of full time opportunities. Can be difficult to get into higher roles,4,Technical Expert,2026-01-27 16:53:31.473000+00:00,PART_TIME,True,"Tacoma, WA",,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102513768,Good starting job,"Great culture
Great teammates
Discount/services","Micromanage
Not enough time off
Overworked
Not enough pay
Hard to move up",3,Retail Sales Associate,2026-01-27 15:23:06.020000+00:00,REGULAR,False,"Rancho Cucamonga, CA",3,2,NEGATIVE,1,1,eng,"Open up more positions
Actually teach people how to develop",0
FIDELITY_INVESTMENTS,2786,102513455,Intern experience,"Awesome, smart people. Great workplace.",Nothing to add for this section.,5,Software Engineer(Internship),2026-01-27 15:00:40.123000+00:00,INTERN,False,"Cupertino, CA",,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102513429,good and fun experience,"good working environment, get to meet lots of nice people","lots of pressure, leadership care more about a few kpis rather than overall selling.",4,Retail Sales Associate,2026-01-27 14:59:09.130000+00:00,,False,"Cambridge, England",4,4,POSITIVE,4,4,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102512543,Good,Nice work! Great people! Fun!,"Long hours, dirty, long travel.",5,Janitor,2026-01-27 14:03:50.533000+00:00,PART_TIME,True,New Delhi,,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102512216,Grea time,"Great Pay
Great work environment",Rude boss and smelled off.,5,Member Of Technical Staff,2026-01-27 13:47:04.217000+00:00,FREELANCE,True,"Pittsburgh, PA",,,POSITIVE,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102510041,Student position,"Flexible hours, respecting the need for me to study",Can not work from home,5,Test Engineer Intern,2026-01-27 11:55:08.773000+00:00,PART_TIME,False,Tel Aviv-Yafo,,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102509963,Apple expert,"good discount
Product knowledge
Customer service","retail
Long hours
Lack of progression",5,Expert,2026-01-27 11:50:03.440000+00:00,REGULAR,True,"London, England",,,,,,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102502598,It was fine,Not bad and very bad at the same time,Really enjoyed the buffet. They had a lot of good food.,3,Business Anakyst,2026-01-27 06:39:29.303000+00:00,,True,"Los Altos, CA",,,,,,eng,n/a,2
FIDELITY_INVESTMENTS,2786,102472394,AppleCare,"Work at home 
Good team 
Good management",None as they are doing great,5,Apple Care AHA Advisor,2026-01-25 21:42:48.093000+00:00,REGULAR,True,"Denver, CO",5,5,POSITIVE,5,5,eng,n/a,0
FIDELITY_INVESTMENTS,2786,102471582,Great but place is changing,"Great benefits and culture within 
Lots of room for growth
Wages/stocks and plenty of benefits that are lgbtq inclusive and great for parents or people in school.
Supportive management at my locations","Some of your great work goes unnoticed.
You’re only as good as last weeks results. That’s how it started feeling. Behaviors and putting the customer first was def how Apple started. Now it feels like a mill just trying to hit all transaction points and work with as many customers as once as you can.",4,Product Expert,2026-01-25 19:56:33.680000+00:00,PART_TIME,False,"Miami, FL",5,5,POSITIVE,5,4,eng,Get back to a behavior standpoint focusing more on Apple steps of service then how many customers one person can take.,0
